id,lat,lng,start_date,end_date,size,cloudcover,satellite,station,downloaded_path
222,-6.9373,107.474,20130325,20130921,Large,10,LC8,ALL,/mnt/d/ProjectData/Landsat/Images/122065/2013-09-10/LC08/3;
223,27.8541,98.683,20100818,20110214,Large,10,LC8,ALL,NODATA
224,25.7055,94.0132,20071016,20080413,Large,10,LC8,ALL,NODATA
225,33.0001,131,20120712,20130108,Large,10,LC8,ALL,NODATA
226,-7.113,107.4737,20100223,20100822,Very_large,10,LC8,ALL,NODATA
227,34.4854,132.44,20140820,20150216,Large,10,LC8,ALL,/mnt/d/ProjectData/Landsat/Images/111036/2014-10-18/LC08/1;
228,42.7234,44.511,20140820,20150216,Large,10,LC8,ALL,/mnt/d/ProjectData/Landsat/Images/170030/2014-08-28/LC08/0;/mnt/d/ProjectData/Landsat/Images/170030/2014-10-15/LC08/9;/mnt/d/ProjectData/Landsat/Images/171030/2014-11-07/LC08/6;/mnt/d/ProjectData/Landsat/Images/170030/2015-01-03/LC08/4;/mnt/d/ProjectData/Landsat/Images/170030/2015-01-19/LC08/4;
229,31.4733,-110.3475,20110711,20120107,Large,10,LC8,ALL,NODATA
230,-0.5605,37.0488,20130421,20131018,Large,10,LC8,ALL,/mnt/d/ProjectData/Landsat/Images/168060/2013-05-23/LC08/8;/mnt/d/ProjectData/Landsat/Images/168060/2013-09-28/LC08/8;/mnt/d/ProjectData/Landsat/Images/168061/2013-09-28/LC08/5;
231,20.5402,-98.9492,20130915,20140314,Very_large,10,LC8,ALL,/mnt/d/ProjectData/Landsat/Images/026046/2013-12-14/LC08/3;/mnt/d/ProjectData/Landsat/Images/026046/2014-01-31/LC08/0;/mnt/d/ProjectData/Landsat/Images/026046/2014-02-16/LC08/3;
232,-7.6926,109.5337,20131220,20140618,Large,10,LC8,ALL,/mnt/d/ProjectData/Landsat/Images/120065/2014-05-10/LC08/12;
233,4.1798,-74.8008,20111202,20120530,Very_large,10,LC8,ALL,NODATA
234,10.0214,-83.9451,20071011,20080408,Large,10,LC8,ALL,NODATA
235,40.5366,-112.1418,20130410,20131007,Very_large,10,LC8,ALL,/mnt/d/ProjectData/Landsat/Images/038032/2013-05-24/LC08/1;/mnt/d/ProjectData/Landsat/Images/038032/2013-06-09/LC08/0;
236,37.4808,126.9936,20110727,20120123,Large,10,LC8,ALL,NODATA
237,22.3145,104.095,20130905,20140304,Very_large,10,LC8,ALL,NODATA
238,-7.8291,112.453,20140131,20140730,Large,10,LC8,ALL,/mnt/d/ProjectData/Landsat/Images/118065/2014-03-25/LC08/10;/mnt/d/ProjectData/Landsat/Images/118066/2014-03-25/LC08/6;/mnt/d/ProjectData/Landsat/Images/118066/2014-04-10/LC08/15;/mnt/d/ProjectData/Landsat/Images/118066/2014-06-13/LC08/11;/mnt/d/ProjectData/Landsat/Images/118065/2014-06-29/LC08/10;
239,13.986,75.452,20080812,20090208,Large,10,LC8,ALL,NODATA
240,29.2833,80.675,20091006,20100404,Large,10,LC8,ALL,NODATA
241,34.1416,77.4871,20100806,20110202,Very_large,10,LC8,ALL,NODATA
242,27.9449,83.5109,20131101,20140430,Very_large,10,LC8,ALL,/mnt/d/ProjectData/Landsat/Images/142041/2013-11-09/LC08/2;/mnt/d/ProjectData/Landsat/Images/142041/2013-11-25/LC08/4;/mnt/d/ProjectData/Landsat/Images/142041/2013-12-11/LC08/4;/mnt/d/ProjectData/Landsat/Images/142041/2014-02-13/LC08/0;/mnt/d/ProjectData/Landsat/Images/142041/2014-03-17/LC08/1;/mnt/d/ProjectData/Landsat/Images/142041/2014-04-02/LC08/0;
243,-6.9889,107.4471,20130325,20130921,Large,10,LC8,ALL,/mnt/d/ProjectData/Landsat/Images/122065/2013-09-10/LC08/3;
244,27.1667,109.9167,20090905,20100304,Large,10,LC8,ALL,NODATA
245,21.8411,106.6741,20130905,20140304,Very_large,10,LC8,ALL,/mnt/d/ProjectData/Landsat/Images/126045/2013-12-27/LC08/0;
246,-22.2331,-42.6018,20110112,20110711,Very_large,10,LC8,ALL,NODATA
247,5.9975,116.5956,20071003,20080331,Large,10,LC8,ALL,NODATA
248,20.855,77.7274,20120620,20121217,Large,10,LC8,ALL,NODATA
249,34.0548,-116.9765,20140803,20150130,Large,10,LC8,ALL,/mnt/d/ProjectData/Landsat/Images/040036/2014-08-13/LC08/6;/mnt/d/ProjectData/Landsat/Images/040036/2014-08-29/LC08/0;/mnt/d/ProjectData/Landsat/Images/040036/2014-09-14/LC08/1;/mnt/d/ProjectData/Landsat/Images/040036/2014-09-30/LC08/0;/mnt/d/ProjectData/Landsat/Images/040036/2014-10-16/LC08/1;/mnt/d/ProjectData/Landsat/Images/040036/2014-11-17/LC08/0;/mnt/d/ProjectData/Landsat/Images/040036/2014-12-19/LC08/3;
250,29.3046,113.5578,20110610,20111207,Large,10,LC8,ALL,NODATA
251,-6.0082,-77.2506,20121017,20130415,Large,10,LC8,ALL,NODATA
252,21.6906,105.7952,20130905,20140304,Very_large,10,LC8,ALL,/mnt/d/ProjectData/Landsat/Images/127045/2013-12-02/LC08/0;/mnt/d/ProjectData/Landsat/Images/127045/2013-12-18/LC08/1;/mnt/d/ProjectData/Landsat/Images/127045/2014-01-19/LC08/0;
253,9.3059,125.8571,20110203,20110802,Large,10,LC8,ALL,NODATA
254,31.7766,76.9832,20140909,20150308,Large,10,LC8,ALL,/mnt/d/ProjectData/Landsat/Images/147038/2014-10-30/LC08/5;/mnt/d/ProjectData/Landsat/Images/147038/2014-11-15/LC08/6;/mnt/d/ProjectData/Landsat/Images/147038/2014-12-01/LC08/5;/mnt/d/ProjectData/Landsat/Images/147038/2014-12-17/LC08/0;/mnt/d/ProjectData/Landsat/Images/147038/2015-01-18/LC08/0;
255,29.3199,102.7348,20100727,20110123,Large,10,LC8,ALL,NODATA
256,9.9147,77.011,20130804,20140131,Very_large,10,LC8,ALL,/mnt/d/ProjectData/Landsat/Images/144053/2014-01-26/LC08/5;
257,13.3382,-61.1912,20131224,20140622,Very_large,10,LC8,ALL,/mnt/d/ProjectData/Landsat/Images/001051/2014-01-16/LC08/26;/mnt/d/ProjectData/Landsat/Images/001051/2014-02-01/LC08/22;/mnt/d/ProjectData/Landsat/Images/001051/2014-03-05/LC08/21;/mnt/d/ProjectData/Landsat/Images/001051/2014-03-21/LC08/56;
258,-0.3264,100.1535,20130127,20130726,Very_large,10,LC8,ALL,NODATA
259,30.6887,103.9291,20130707,20140103,Very_large,10,LC8,ALL,/mnt/d/ProjectData/Landsat/Images/130038/2013-12-07/LC08/2;/mnt/d/ProjectData/Landsat/Images/130039/2013-12-07/LC08/1;
260,60.0033,60.0021,20140211,20140810,Large,10,LC8,ALL,/mnt/d/ProjectData/Landsat/Images/166018/2014-02-21/LC08/0;/mnt/d/ProjectData/Landsat/Images/165018/2014-03-02/LC08/8;/mnt/d/ProjectData/Landsat/Images/165018/2014-05-05/LC08/8;/mnt/d/ProjectData/Landsat/Images/165018/2014-06-06/LC08/0;/mnt/d/ProjectData/Landsat/Images/165018/2014-06-22/LC08/1;/mnt/d/ProjectData/Landsat/Images/017226/2014-06-25/LC08/4;/mnt/d/ProjectData/Landsat/Images/166018/2014-07-31/LC08/2;
261,57.1225,-135.3549,20140919,20150318,Large,10,LC8,ALL,/mnt/d/ProjectData/Landsat/Images/058020/2014-11-15/LC08/1;/mnt/d/ProjectData/Landsat/Images/058020/2015-01-02/LC08/10;
262,27.1614,93.7525,20130902,20140301,Large,10,LC8,ALL,/mnt/d/ProjectData/Landsat/Images/136041/2013-09-28/LC08/7;/mnt/d/ProjectData/Landsat/Images/135041/2013-10-23/LC08/8;/mnt/d/ProjectData/Landsat/Images/135041/2013-11-08/LC08/0;/mnt/d/ProjectData/Landsat/Images/136041/2013-11-15/LC08/2;/mnt/d/ProjectData/Landsat/Images/135041/2013-11-24/LC08/1;/mnt/d/ProjectData/Landsat/Images/136041/2013-12-01/LC08/4;/mnt/d/ProjectData/Landsat/Images/135041/2013-12-10/LC08/9;/mnt/d/ProjectData/Landsat/Images/136041/2013-12-17/LC08/4;/mnt/d/ProjectData/Landsat/Images/136041/2014-01-18/LC08/4;/mnt/d/ProjectData/Landsat/Images/135041/2014-01-27/LC08/5;/mnt/d/ProjectData/Landsat/Images/136041/2014-02-03/LC08/0;/mnt/d/ProjectData/Landsat/Images/136041/2014-02-19/LC08/5;
263,2.9437,-76.7719,20071013,20080410,Large,10,LC8,ALL,NODATA
264,27.4208,87.2714,20110926,20120324,Large,10,LC8,ALL,NODATA
265,34.208,77.5101,20100806,20110202,Large,10,LC8,ALL,NODATA
266,7.8383,123.2967,20140113,20140712,Large,10,LC8,ALL,/mnt/d/ProjectData/Landsat/Images/113055/2014-02-02/LC08/5;/mnt/d/ProjectData/Landsat/Images/113055/2014-02-18/LC08/7;
267,27.4191,87.2714,20121001,20130330,Large,10,LC8,ALL,NODATA
268,1.3484,34.3991,20110911,20120309,Large,10,LC8,ALL,NODATA
269,0.4339,35.7876,20120820,20130216,Large,10,LC8,ALL,NODATA
270,42.0835,44.7,20120531,20121127,Large,10,LC8,ALL,NODATA
271,-0.2122,100.1682,20130127,20130726,Large,10,LC8,ALL,NODATA
272,30.7341,104.092,20110702,20111229,Large,10,LC8,ALL,NODATA
273,9.573,122.5833,20131007,20140405,Large,10,LC8,ALL,/mnt/d/ProjectData/Landsat/Images/114054/2013-10-20/LC08/24;
274,3.5835,-76.2499,20140316,20140912,Large,10,LC8,ALL,NODATA
275,-6.6234,106.7087,20130325,20130921,Large,10,LC8,ALL,/mnt/d/ProjectData/Landsat/Images/122064/2013-06-22/LC08/9;/mnt/d/ProjectData/Landsat/Images/122065/2013-09-10/LC08/3;
276,-6.622,106.7161,20130325,20130921,Large,10,LC8,ALL,/mnt/d/ProjectData/Landsat/Images/122064/2013-06-22/LC08/9;/mnt/d/ProjectData/Landsat/Images/122065/2013-09-10/LC08/3;
277,13.6409,-88.8699,20091108,20100507,Very_large,10,LC8,ALL,NODATA
278,-16.5293,-68.0861,20110226,20110825,Large,10,LC8,ALL,NODATA
279,37.6536,-112.9821,20111008,20120405,Large,10,LC8,ALL,NODATA
280,27.6391,104.0529,20121004,20130402,Very_large,10,LC8,ALL,NODATA
